run_id,seed,input_min_size,input_max_size,amp_dtype,inference_batch_size,timed_batches,timed_images,throughput_fps,mean_latency_ms,p50_latency_ms,p95_latency_ms,total_parameters,trainable_parameters,estimated_gflops,flop_count_method,model_size_bytes,model_size_mib,model_sha256,training_seconds,peak_train_gpu_memory_mib
faster_rcnn_rsna_seed42_full,42,640,640,float16,1,100,100,21.82265379586596,45.82394099976227,44.33920000155922,57.48480000111158,43256153,43030809,450.7637248,torch.utils.flop_counter registered-operation FLOPs; multiply-add formulas count 2 FLOPs; proposal-dependent single validation image; unsupported operations such as ROIAlign/NMS excluded,173412170,165.3787326812744,c97813cf5dfe50b6eb074fe50cd4a870bb24e5a667bfaf8b94b37a844fd2b83d,8278.031165499997,1557.080078125
