run_id,seed,input_min_size,input_max_size,amp_dtype,inference_batch_size,timed_batches,timed_images,throughput_fps,mean_latency_ms,p50_latency_ms,p95_latency_ms,total_parameters,trainable_parameters,estimated_gflops,flop_count_method,model_size_bytes,model_size_mib,model_sha256,training_seconds,peak_train_gpu_memory_mib
yolo11s_rsna_seed271_full,271,640,640,bfloat16,1,100,100,69.58353903918123,14.371215000101074,12.859050000770367,23.672624999380787,9428179,9428163,21.4198784,torch.utils.flop_counter registered-operation FLOPs; multiply-add formulas count 2 FLOPs; fused YOLO forward on one 640-pixel validation image; native NMS excluded from FLOPs but included in latency,19172435,18.28425884246826,d89651bf4e94e1d0067b7b7e287cb95b58c5cd136b654a3a1b3a8a8147b3bd53,1050.1295185000054,1148.162109375
