run_id,seed,input_min_size,input_max_size,amp_dtype,inference_batch_size,timed_batches,timed_images,throughput_fps,mean_latency_ms,p50_latency_ms,p95_latency_ms,total_parameters,trainable_parameters,estimated_gflops,flop_count_method,model_size_bytes,model_size_mib,model_sha256,training_seconds,peak_train_gpu_memory_mib
faster_rcnn_rsna_seed137_full,137,640,640,float16,1,100,100,19.452296093383364,51.40781300055096,51.768300003459444,56.52560499875108,43256153,43030809,450.7637248,torch.utils.flop_counter registered-operation FLOPs; multiply-add formulas count 2 FLOPs; proposal-dependent single validation image; unsupported operations such as ROIAlign/NMS excluded,173412170,165.3787326812744,0d651d620c4106de296648960424326980ff13dd631a9baa120997590abc2a78,3338.4107943000054,1557.0791015625
