run_id,seed,epoch,optimizer_steps,learning_rate,train_loss_total,train_loss_classifier,train_loss_box_reg,train_loss_objectness,train_loss_rpn_box_reg,val_precision,val_recall,val_f1,val_map_50,val_map_50_95,val_true_positives,val_false_positives,val_false_negatives,train_seconds,validation_seconds,epoch_seconds,peak_gpu_memory_mib,is_best,epochs_without_improvement
faster_rcnn_rsna_seed17_smoke,17,1,1,0.005,1.9266488552093506,1.1581814289093018,0.0,0.7684674561023712,0.0,0.0,0.0,0.0,0.0,0.0,0,400,3,13.651553599999943,3.648987699999907,17.383490400000028,1387.447265625,true,0
