detector,fp_per_image_query,seed_count,sensitivity,sensitivity_std,achieved_fp_per_image,achieved_fp_per_image_std,candidate_floor_limited_run_count,candidate_floor_limited_seeds
faster_rcnn,0.08266666666666667,5,0.23358208955223878,0.016392449728722995,0.07706666666666666,0.0035777087639996606,0,
faster_rcnn,0.084,5,0.23656716417910445,0.01435476422512788,0.08026666666666668,0.0044621868081817385,0,
faster_rcnn,0.08533333333333333,5,0.2373134328358209,0.013861325090303522,0.08266666666666667,0.0026666666666666696,0,
faster_rcnn,0.08666666666666667,5,0.2373134328358209,0.013861325090303522,0.08266666666666667,0.0026666666666666696,0,
faster_rcnn,0.088,5,0.23805970149253733,0.012763157743647073,0.08346666666666666,0.003602468289628346,0,
faster_rcnn,0.08933333333333333,5,0.23805970149253733,0.012763157743647073,0.08346666666666666,0.003602468289628346,0,
faster_rcnn,0.09066666666666667,5,0.23880597014925375,0.01420853191392519,0.08533333333333333,0.004521553322083514,0,
faster_rcnn,0.092,5,0.2462686567164179,0.009872206384569353,0.08906666666666667,0.005842373946721773,0,
faster_rcnn,0.09333333333333334,5,0.2477611940298507,0.010081534392616628,0.09226666666666668,0.001115546702045434,0,
faster_rcnn,0.09466666666666666,5,0.2477611940298507,0.010081534392616628,0.09226666666666668,0.001115546702045434,0,
faster_rcnn,0.096,5,0.2477611940298507,0.010081534392616628,0.09226666666666668,0.001115546702045434,0,
faster_rcnn,0.09733333333333333,5,0.24925373134328357,0.009658342616078187,0.09413333333333333,0.0030695638488590186,0,
faster_rcnn,0.09866666666666667,5,0.2514925373134328,0.011379067673117091,0.096,0.0031269438398822853,0,
faster_rcnn,0.1,5,0.2529850746268657,0.01381101158456847,0.09626666666666668,0.0034512477614786095,0,
faster_rcnn,0.10133333333333333,5,0.25522388059701495,0.013349659567162924,0.09706666666666668,0.004152643067305983,0,
faster_rcnn,0.10266666666666667,5,0.2574626865671642,0.013453549535313398,0.1,0.004109609335312651,0,
faster_rcnn,0.104,5,0.25970149253731345,0.015064648685213684,0.1016,0.004657133119086125,0,
faster_rcnn,0.10533333333333333,5,0.26044776119402985,0.015248370702763088,0.10186666666666666,0.004862555341016123,0,
faster_rcnn,0.10666666666666667,5,0.2619402985074627,0.014306186203493132,0.1032,0.00562533949592773,0,
faster_rcnn,0.108,5,0.26343283582089555,0.014110201791932106,0.10666666666666666,0.0016329931618554534,0,
