detector,curve,iou_definition,recall,seed_count,precision,precision_std,average_precision,average_precision_std
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.1,3,0.27426662065400964,0.009580853644090122,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.11,3,0.2616779099867705,0.013172913824899843,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.12,3,0.2532686677806317,0.010875625988459902,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.13,3,0.24505211278128936,0.009634738134750801,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.14,3,0.2348612703396263,0.00854758827382516,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.15,3,0.21913896385929274,0.002187886572784389,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.16,3,0.21098399674779109,0.004716115920914191,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.17,3,0.2044706972530886,0.004783495020759817,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.18,3,0.19563368831206004,0.009129944997749048,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.19,3,0.1889938549006572,0.011079459103594688,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.2,3,0.1815940760892215,0.0107966492199618,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.21,3,0.1730552219137834,0.01314120373795187,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.22,3,0.16823578347168758,0.01248568549656771,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.23,3,0.16186942909914925,0.014824093489371479,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.24,3,0.15476818397989908,0.01277130202997774,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.25,3,0.15029141438477317,0.014362792425509882,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.26,3,0.1441179415787847,0.01462988336434211,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.27,3,0.137155172045316,0.013378416679309378,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.28,3,0.1292992013262895,0.012382508581967395,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.29,3,0.12450669990318891,0.012120882851614743,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.3,3,0.11793194299401938,0.011660347491212872,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.31,3,0.11297642143884111,0.01524107032209936,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.32,3,0.10859595337253548,0.0163902666687717,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.33,3,0.10607270739552087,0.015374965499960537,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.34,3,0.10222441823260375,0.015464342679693314,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.35000000000000003,3,0.0996837366575563,0.014524710253399685,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.36,3,0.09629620801862633,0.014609669415856816,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.37,3,0.0932850438961154,0.013260674147141164,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.38,3,0.09044452722106472,0.01420773006104965,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.39,3,0.08756893714078516,0.013035505328834152,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.4,3,0.08483872135363447,0.011639547144366926,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.41000000000000003,3,0.08273337700176693,0.011832051346634585,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.42,3,0.0793079966750736,0.011499595231361195,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.43,3,0.07655551354464406,0.011519944003295469,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.44,3,0.07485092089455227,0.012382280366010192,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.45,3,0.07189521052830039,0.011969338168633341,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.46,3,0.06882714744500261,0.011812989081369268,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.47000000000000003,3,0.06687693142327851,0.010989103596368862,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.48,3,0.064329578195329,0.009846193896244353,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.49,3,0.06208573331619188,0.008712950534827938,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.5,3,0.060904432068475796,0.008637079928640367,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.51,3,0.05885374462955336,0.00787471928146554,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.52,3,0.056261184589735724,0.007132251341184932,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.53,3,0.054335780601137994,0.006592661693525667,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.54,3,0.05235081938611016,0.007069110479302026,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.55,3,0.050427017069606485,0.006546869673446203,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.56,3,0.048220249527691626,0.0057977413611118404,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.5700000000000001,3,0.04726180052928824,0.006226623509267374,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.58,3,0.045019041033660855,0.0054467458851289495,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.59,3,0.04169440888386058,0.004852342830391179,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.6,3,0.040871600034295734,0.004277289622256552,0.10232138459103056,0.003599812697806189
