detector,seed,curve,iou_definition,recall,precision,average_precision
faster_rcnn,42,ap50,IoU=0.50,0.15,0.6119402985074627,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.16,0.581081081081081,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.17,0.5783132530120482,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.18,0.5714285714285714,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.19,0.5714285714285714,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.2,0.5555555555555556,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.21,0.5533980582524272,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.22,0.5307692307692308,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.23,0.5307692307692308,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.24,0.5307692307692308,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.25,0.5307692307692308,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.26,0.5072463768115942,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.27,0.49324324324324326,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.28,0.475,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.29,0.46153846153846156,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.3,0.40703517587939697,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.31,0.4019138755980861,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.32,0.3944954128440367,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.33,0.3930131004366812,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.34,0.3865546218487395,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.35000000000000003,0.36981132075471695,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.36,0.36981132075471695,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.37,0.35335689045936397,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.38,0.33881578947368424,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.39,0.3333333333333333,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.4,0.331306990881459,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.41000000000000003,0.3303303303303303,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.42,0.32753623188405795,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.43,0.31746031746031744,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.44,0.31746031746031744,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.45,0.30788804071246817,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.46,0.294811320754717,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.47000000000000003,0.2937062937062937,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.48,0.28982300884955753,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.49,0.28633405639913234,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.5,0.2774327122153209,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.51,0.26653696498054474,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.52,0.2504472271914132,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.53,0.24033613445378152,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.54,0.2358642972536349,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.55,0.2356687898089172,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.56,0.22938530734632684,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.5700000000000001,0.22938530734632684,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.58,0.22127659574468084,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.59,0.19133574007220217,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.6,0.19014084507042253,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.61,0.17317845828933473,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.62,0.15919923736892277,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.63,0.1572093023255814,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.64,0.15043478260869564,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.65,0.14158576051779936,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.66,0.13604919292851653,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.67,0.12972202423378476,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.68,0.1227364185110664,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.6900000000000001,0.11904761904761904,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.7000000000000001,0.11413043478260869,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.71,0.10964408725602756,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.72,0.10897797854319594,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.73,0.10634834508952794,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.74,0.09571909571909572,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.75,0.09568924680246328,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.76,0.09156193895870736,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.77,0.08497536945812807,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.78,0.077979948013368,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.79,0.07218249914879128,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.8,0.06607252612169637,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.81,0.05928532755820249,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.8200000000000001,0.05645368231973313,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.8300000000000001,0.05587572037083438,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.84,0.053021532762213476,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.85,0.053021532762213476,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.86,0.04793525627723594,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.87,0.044707680550248374,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.88,0.04302643573381951,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.89,0.03788839568801522,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.9,0.036440295136274656,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.91,0.03224101479915433,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.92,0.0,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.93,0.0,0.30954831060054333
faster_rcnn,42,ap50,IoU=0.50,0.9400000000000001,0.0,0.30954831060054333
