detector,seed,threshold,sensitivity,false_positives,fp_per_image
faster_rcnn,314,0.42,0.40671641791044777,270,0.36
faster_rcnn,314,0.43,0.40298507462686567,266,0.3546666666666667
faster_rcnn,314,0.44,0.39925373134328357,260,0.3466666666666667
faster_rcnn,314,0.45,0.39925373134328357,255,0.34
faster_rcnn,314,0.46,0.39925373134328357,248,0.33066666666666666
faster_rcnn,314,0.47,0.39925373134328357,246,0.328
faster_rcnn,314,0.48,0.3917910447761194,241,0.32133333333333336
faster_rcnn,314,0.49,0.3917910447761194,238,0.31733333333333336
faster_rcnn,314,0.5,0.3843283582089552,233,0.31066666666666665
faster_rcnn,314,0.51,0.3843283582089552,226,0.30133333333333334
faster_rcnn,314,0.52,0.3843283582089552,218,0.2906666666666667
faster_rcnn,314,0.53,0.3805970149253731,217,0.28933333333333333
faster_rcnn,314,0.54,0.376865671641791,215,0.2866666666666667
faster_rcnn,314,0.55,0.373134328358209,212,0.2826666666666667
faster_rcnn,314,0.56,0.3656716417910448,206,0.27466666666666667
faster_rcnn,314,0.57,0.3656716417910448,204,0.272
faster_rcnn,314,0.58,0.3582089552238806,197,0.26266666666666666
faster_rcnn,314,0.59,0.35074626865671643,195,0.26
faster_rcnn,314,0.6,0.35074626865671643,194,0.25866666666666666
faster_rcnn,314,0.61,0.34701492537313433,193,0.25733333333333336
faster_rcnn,314,0.62,0.34701492537313433,191,0.25466666666666665
faster_rcnn,314,0.63,0.34328358208955223,186,0.248
faster_rcnn,314,0.64,0.33955223880597013,184,0.24533333333333332
faster_rcnn,314,0.65,0.332089552238806,179,0.23866666666666667
faster_rcnn,314,0.66,0.332089552238806,178,0.23733333333333334
faster_rcnn,314,0.67,0.3283582089552239,173,0.23066666666666666
faster_rcnn,314,0.68,0.3283582089552239,167,0.22266666666666668
faster_rcnn,314,0.69,0.3208955223880597,164,0.21866666666666668
faster_rcnn,314,0.7,0.31716417910447764,162,0.216
faster_rcnn,314,0.71,0.31716417910447764,159,0.212
faster_rcnn,314,0.72,0.31343283582089554,156,0.208
faster_rcnn,314,0.73,0.31343283582089554,150,0.2
faster_rcnn,314,0.74,0.30597014925373134,144,0.192
faster_rcnn,314,0.75,0.30597014925373134,139,0.18533333333333332
faster_rcnn,314,0.76,0.30223880597014924,135,0.18
faster_rcnn,314,0.77,0.291044776119403,126,0.168
faster_rcnn,314,0.78,0.2835820895522388,120,0.16
faster_rcnn,314,0.79,0.2835820895522388,113,0.15066666666666667
faster_rcnn,314,0.8,0.2835820895522388,105,0.14
faster_rcnn,314,0.81,0.2798507462686567,99,0.132
faster_rcnn,314,0.82,0.26492537313432835,96,0.128
faster_rcnn,314,0.83,0.2574626865671642,87,0.116
faster_rcnn,314,0.84,0.24253731343283583,82,0.10933333333333334
faster_rcnn,314,0.85,0.23507462686567165,72,0.096
faster_rcnn,314,0.86,0.22014925373134328,65,0.08666666666666667
faster_rcnn,314,0.87,0.2126865671641791,54,0.072
faster_rcnn,314,0.88,0.20522388059701493,52,0.06933333333333333
faster_rcnn,314,0.89,0.1865671641791045,41,0.05466666666666667
faster_rcnn,314,0.9,0.16791044776119404,35,0.04666666666666667
faster_rcnn,314,0.91,0.15671641791044777,29,0.03866666666666667
faster_rcnn,314,0.92,0.13059701492537312,20,0.02666666666666667
faster_rcnn,314,0.93,0.10820895522388059,15,0.02
faster_rcnn,314,0.94,0.08955223880597014,12,0.016
faster_rcnn,314,0.95,0.048507462686567165,11,0.014666666666666666
faster_rcnn,314,0.96,0.026119402985074626,5,0.006666666666666667
faster_rcnn,314,0.97,0.011194029850746268,0,0.0
faster_rcnn,314,0.98,0.0,0,0.0
faster_rcnn,314,0.99,0.0,0,0.0
yolo11s,17,0.01,0.373134328358209,351,0.468
yolo11s,17,0.02,0.3246268656716418,266,0.3546666666666667
yolo11s,17,0.03,0.29850746268656714,216,0.288
yolo11s,17,0.04,0.27238805970149255,190,0.25333333333333335
yolo11s,17,0.05,0.26119402985074625,168,0.224
yolo11s,17,0.06,0.23507462686567165,153,0.204
yolo11s,17,0.07,0.22761194029850745,141,0.188
yolo11s,17,0.08,0.22014925373134328,132,0.176
yolo11s,17,0.09,0.21641791044776118,125,0.16666666666666666
yolo11s,17,0.1,0.21641791044776118,116,0.15466666666666667
yolo11s,17,0.11,0.208955223880597,107,0.14266666666666666
yolo11s,17,0.12,0.20149253731343283,102,0.136
yolo11s,17,0.13,0.20149253731343283,95,0.12666666666666668
yolo11s,17,0.14,0.19776119402985073,93,0.124
yolo11s,17,0.15,0.19029850746268656,89,0.11866666666666667
yolo11s,17,0.16,0.19029850746268656,81,0.108
yolo11s,17,0.17,0.1865671641791045,79,0.10533333333333333
yolo11s,17,0.18,0.1865671641791045,77,0.10266666666666667
yolo11s,17,0.19,0.17537313432835822,71,0.09466666666666666
yolo11s,17,0.2,0.16791044776119404,69,0.092
yolo11s,17,0.21,0.16044776119402984,65,0.08666666666666667
yolo11s,17,0.22,0.1455223880597015,59,0.07866666666666666
yolo11s,17,0.23,0.1417910447761194,58,0.07733333333333334
yolo11s,17,0.24,0.1417910447761194,56,0.07466666666666667
yolo11s,17,0.25,0.13432835820895522,56,0.07466666666666667
yolo11s,17,0.26,0.12686567164179105,55,0.07333333333333333
yolo11s,17,0.27,0.11194029850746269,54,0.072
yolo11s,17,0.28,0.11194029850746269,49,0.06533333333333333
yolo11s,17,0.29,0.11194029850746269,47,0.06266666666666666
yolo11s,17,0.3,0.11194029850746269,42,0.056
yolo11s,17,0.31,0.1044776119402985,41,0.05466666666666667
yolo11s,17,0.32,0.10074626865671642,39,0.052
yolo11s,17,0.33,0.09701492537313433,34,0.04533333333333334
yolo11s,17,0.34,0.09328358208955224,33,0.044
yolo11s,17,0.35,0.09328358208955224,29,0.03866666666666667
yolo11s,17,0.36,0.08955223880597014,28,0.037333333333333336
yolo11s,17,0.37,0.08582089552238806,26,0.034666666666666665
yolo11s,17,0.38,0.08208955223880597,25,0.03333333333333333
yolo11s,17,0.39,0.07835820895522388,21,0.028
yolo11s,17,0.4,0.07462686567164178,21,0.028
yolo11s,17,0.41,0.07462686567164178,21,0.028
yolo11s,17,0.42,0.06716417910447761,18,0.024
yolo11s,17,0.43,0.06716417910447761,18,0.024
yolo11s,17,0.44,0.06343283582089553,17,0.02266666666666667
yolo11s,17,0.45,0.055970149253731345,16,0.021333333333333333
yolo11s,17,0.46,0.05223880597014925,13,0.017333333333333333
yolo11s,17,0.47,0.048507462686567165,13,0.017333333333333333
yolo11s,17,0.48,0.048507462686567165,13,0.017333333333333333
yolo11s,17,0.49,0.048507462686567165,12,0.016
yolo11s,17,0.5,0.041044776119402986,11,0.014666666666666666
yolo11s,17,0.51,0.041044776119402986,11,0.014666666666666666
yolo11s,17,0.52,0.03731343283582089,11,0.014666666666666666
yolo11s,17,0.53,0.033582089552238806,10,0.013333333333333334
yolo11s,17,0.54,0.029850746268656716,7,0.009333333333333334
yolo11s,17,0.55,0.026119402985074626,5,0.006666666666666667
yolo11s,17,0.56,0.022388059701492536,4,0.005333333333333333
yolo11s,17,0.57,0.022388059701492536,4,0.005333333333333333
yolo11s,17,0.58,0.022388059701492536,2,0.0026666666666666666
yolo11s,17,0.59,0.022388059701492536,2,0.0026666666666666666
yolo11s,17,0.6,0.018656716417910446,1,0.0013333333333333333
yolo11s,17,0.61,0.014925373134328358,1,0.0013333333333333333
yolo11s,17,0.62,0.014925373134328358,1,0.0013333333333333333
yolo11s,17,0.63,0.014925373134328358,0,0.0
yolo11s,17,0.64,0.011194029850746268,0,0.0
yolo11s,17,0.65,0.007462686567164179,0,0.0
yolo11s,17,0.66,0.007462686567164179,0,0.0
yolo11s,17,0.67,0.0037313432835820895,0,0.0
yolo11s,17,0.68,0.0,0,0.0
yolo11s,17,0.69,0.0,0,0.0
yolo11s,17,0.7,0.0,0,0.0
yolo11s,17,0.71,0.0,0,0.0
yolo11s,17,0.72,0.0,0,0.0
yolo11s,17,0.73,0.0,0,0.0
yolo11s,17,0.74,0.0,0,0.0
yolo11s,17,0.75,0.0,0,0.0
yolo11s,17,0.76,0.0,0,0.0
yolo11s,17,0.77,0.0,0,0.0
yolo11s,17,0.78,0.0,0,0.0
yolo11s,17,0.79,0.0,0,0.0
yolo11s,17,0.8,0.0,0,0.0
yolo11s,17,0.81,0.0,0,0.0
yolo11s,17,0.82,0.0,0,0.0
yolo11s,17,0.83,0.0,0,0.0
yolo11s,17,0.84,0.0,0,0.0
yolo11s,17,0.85,0.0,0,0.0
yolo11s,17,0.86,0.0,0,0.0
yolo11s,17,0.87,0.0,0,0.0
yolo11s,17,0.88,0.0,0,0.0
yolo11s,17,0.89,0.0,0,0.0
yolo11s,17,0.9,0.0,0,0.0
yolo11s,17,0.91,0.0,0,0.0
yolo11s,17,0.92,0.0,0,0.0
yolo11s,17,0.93,0.0,0,0.0
yolo11s,17,0.94,0.0,0,0.0
yolo11s,17,0.95,0.0,0,0.0
yolo11s,17,0.96,0.0,0,0.0
yolo11s,17,0.97,0.0,0,0.0
yolo11s,17,0.98,0.0,0,0.0
yolo11s,17,0.99,0.0,0,0.0
yolo11s,42,0.01,0.35074626865671643,283,0.37733333333333335
yolo11s,42,0.02,0.31343283582089554,219,0.292
yolo11s,42,0.03,0.291044776119403,186,0.248
yolo11s,42,0.04,0.2798507462686567,162,0.216
yolo11s,42,0.05,0.26119402985074625,150,0.2
yolo11s,42,0.06,0.23880597014925373,140,0.18666666666666668
yolo11s,42,0.07,0.23134328358208955,128,0.17066666666666666
yolo11s,42,0.08,0.23134328358208955,119,0.15866666666666668
yolo11s,42,0.09,0.22761194029850745,106,0.14133333333333334
yolo11s,42,0.1,0.208955223880597,100,0.13333333333333333
yolo11s,42,0.11,0.19776119402985073,98,0.13066666666666665
yolo11s,42,0.12,0.1865671641791045,93,0.124
yolo11s,42,0.13,0.1828358208955224,84,0.112
yolo11s,42,0.14,0.1791044776119403,80,0.10666666666666667
yolo11s,42,0.15,0.17537313432835822,77,0.10266666666666667
yolo11s,42,0.16,0.17164179104477612,70,0.09333333333333334
yolo11s,42,0.17,0.16417910447761194,68,0.09066666666666667
yolo11s,42,0.18,0.16044776119402984,63,0.084
yolo11s,42,0.19,0.15671641791044777,63,0.084
yolo11s,42,0.2,0.15298507462686567,60,0.08
yolo11s,42,0.21,0.1455223880597015,59,0.07866666666666666
yolo11s,42,0.22,0.13805970149253732,57,0.076
yolo11s,42,0.23,0.13432835820895522,55,0.07333333333333333
yolo11s,42,0.24,0.13059701492537312,54,0.072
yolo11s,42,0.25,0.12686567164179105,51,0.068
yolo11s,42,0.26,0.11940298507462686,50,0.06666666666666667
yolo11s,42,0.27,0.11194029850746269,46,0.06133333333333333
yolo11s,42,0.28,0.10820895522388059,43,0.05733333333333333
yolo11s,42,0.29,0.10820895522388059,40,0.05333333333333334
yolo11s,42,0.3,0.10074626865671642,38,0.050666666666666665
yolo11s,42,0.31,0.09701492537313433,37,0.04933333333333333
yolo11s,42,0.32,0.08955223880597014,34,0.04533333333333334
yolo11s,42,0.33,0.07835820895522388,34,0.04533333333333334
yolo11s,42,0.34,0.06716417910447761,32,0.042666666666666665
yolo11s,42,0.35,0.06716417910447761,27,0.036
yolo11s,42,0.36,0.06343283582089553,26,0.034666666666666665
yolo11s,42,0.37,0.05970149253731343,22,0.029333333333333333
yolo11s,42,0.38,0.055970149253731345,20,0.02666666666666667
yolo11s,42,0.39,0.04477611940298507,17,0.02266666666666667
yolo11s,42,0.4,0.041044776119402986,15,0.02
yolo11s,42,0.41,0.03731343283582089,15,0.02
yolo11s,42,0.42,0.033582089552238806,11,0.014666666666666666
yolo11s,42,0.43,0.033582089552238806,7,0.009333333333333334
yolo11s,42,0.44,0.029850746268656716,5,0.006666666666666667
yolo11s,42,0.45,0.022388059701492536,5,0.006666666666666667
yolo11s,42,0.46,0.022388059701492536,4,0.005333333333333333
yolo11s,42,0.47,0.014925373134328358,4,0.005333333333333333
yolo11s,42,0.48,0.014925373134328358,2,0.0026666666666666666
yolo11s,42,0.49,0.014925373134328358,1,0.0013333333333333333
yolo11s,42,0.5,0.0037313432835820895,0,0.0
yolo11s,42,0.51,0.0037313432835820895,0,0.0
yolo11s,42,0.52,0.0037313432835820895,0,0.0
yolo11s,42,0.53,0.0037313432835820895,0,0.0
yolo11s,42,0.54,0.0,0,0.0
yolo11s,42,0.55,0.0,0,0.0
yolo11s,42,0.56,0.0,0,0.0
yolo11s,42,0.57,0.0,0,0.0
yolo11s,42,0.58,0.0,0,0.0
yolo11s,42,0.59,0.0,0,0.0
yolo11s,42,0.6,0.0,0,0.0
yolo11s,42,0.61,0.0,0,0.0
yolo11s,42,0.62,0.0,0,0.0
yolo11s,42,0.63,0.0,0,0.0
yolo11s,42,0.64,0.0,0,0.0
yolo11s,42,0.65,0.0,0,0.0
yolo11s,42,0.66,0.0,0,0.0
yolo11s,42,0.67,0.0,0,0.0
yolo11s,42,0.68,0.0,0,0.0
yolo11s,42,0.69,0.0,0,0.0
yolo11s,42,0.7,0.0,0,0.0
yolo11s,42,0.71,0.0,0,0.0
yolo11s,42,0.72,0.0,0,0.0
yolo11s,42,0.73,0.0,0,0.0
yolo11s,42,0.74,0.0,0,0.0
yolo11s,42,0.75,0.0,0,0.0
yolo11s,42,0.76,0.0,0,0.0
yolo11s,42,0.77,0.0,0,0.0
yolo11s,42,0.78,0.0,0,0.0
yolo11s,42,0.79,0.0,0,0.0
yolo11s,42,0.8,0.0,0,0.0
yolo11s,42,0.81,0.0,0,0.0
yolo11s,42,0.82,0.0,0,0.0
yolo11s,42,0.83,0.0,0,0.0
yolo11s,42,0.84,0.0,0,0.0
yolo11s,42,0.85,0.0,0,0.0
yolo11s,42,0.86,0.0,0,0.0
yolo11s,42,0.87,0.0,0,0.0
yolo11s,42,0.88,0.0,0,0.0
yolo11s,42,0.89,0.0,0,0.0
yolo11s,42,0.9,0.0,0,0.0
yolo11s,42,0.91,0.0,0,0.0
yolo11s,42,0.92,0.0,0,0.0
yolo11s,42,0.93,0.0,0,0.0
yolo11s,42,0.94,0.0,0,0.0
yolo11s,42,0.95,0.0,0,0.0
yolo11s,42,0.96,0.0,0,0.0
yolo11s,42,0.97,0.0,0,0.0
yolo11s,42,0.98,0.0,0,0.0
yolo11s,42,0.99,0.0,0,0.0
yolo11s,137,0.01,0.27238805970149255,176,0.23466666666666666
yolo11s,137,0.02,0.25,150,0.2
yolo11s,137,0.03,0.23134328358208955,136,0.18133333333333335
yolo11s,137,0.04,0.22388059701492538,126,0.168
yolo11s,137,0.05,0.208955223880597,121,0.16133333333333333
yolo11s,137,0.06,0.20522388059701493,114,0.152
yolo11s,137,0.07,0.20149253731343283,112,0.14933333333333335
yolo11s,137,0.08,0.19776119402985073,107,0.14266666666666666
yolo11s,137,0.09,0.19402985074626866,105,0.14
yolo11s,137,0.1,0.19029850746268656,102,0.136
yolo11s,137,0.11,0.19029850746268656,101,0.13466666666666666
yolo11s,137,0.12,0.1828358208955224,100,0.13333333333333333
yolo11s,137,0.13,0.17164179104477612,96,0.128
yolo11s,137,0.14,0.15671641791044777,92,0.12266666666666666
yolo11s,137,0.15,0.15671641791044777,91,0.12133333333333333
yolo11s,137,0.16,0.15671641791044777,86,0.11466666666666667
yolo11s,137,0.17,0.15671641791044777,84,0.112
yolo11s,137,0.18,0.15671641791044777,84,0.112
yolo11s,137,0.19,0.15671641791044777,84,0.112
yolo11s,137,0.2,0.15671641791044777,83,0.11066666666666666
yolo11s,137,0.21,0.14925373134328357,81,0.108
yolo11s,137,0.22,0.14925373134328357,81,0.108
yolo11s,137,0.23,0.14925373134328357,80,0.10666666666666667
yolo11s,137,0.24,0.1455223880597015,80,0.10666666666666667
yolo11s,137,0.25,0.1455223880597015,80,0.10666666666666667
yolo11s,137,0.26,0.1455223880597015,78,0.104
yolo11s,137,0.27,0.1455223880597015,74,0.09866666666666667
yolo11s,137,0.28,0.1455223880597015,73,0.09733333333333333
yolo11s,137,0.29,0.1455223880597015,71,0.09466666666666666
yolo11s,137,0.3,0.1455223880597015,70,0.09333333333333334
yolo11s,137,0.31,0.1455223880597015,70,0.09333333333333334
yolo11s,137,0.32,0.1455223880597015,68,0.09066666666666667
yolo11s,137,0.33,0.1417910447761194,67,0.08933333333333333
yolo11s,137,0.34,0.1417910447761194,66,0.088
yolo11s,137,0.35,0.1417910447761194,64,0.08533333333333333
yolo11s,137,0.36,0.1417910447761194,62,0.08266666666666667
yolo11s,137,0.37,0.13432835820895522,62,0.08266666666666667
yolo11s,137,0.38,0.13432835820895522,61,0.08133333333333333
yolo11s,137,0.39,0.13432835820895522,60,0.08
yolo11s,137,0.4,0.13432835820895522,57,0.076
yolo11s,137,0.41,0.13432835820895522,57,0.076
yolo11s,137,0.42,0.13432835820895522,56,0.07466666666666667
yolo11s,137,0.43,0.13432835820895522,54,0.072
yolo11s,137,0.44,0.13432835820895522,53,0.07066666666666667
yolo11s,137,0.45,0.13432835820895522,53,0.07066666666666667
yolo11s,137,0.46,0.13432835820895522,52,0.06933333333333333
yolo11s,137,0.47,0.13432835820895522,51,0.068
yolo11s,137,0.48,0.13059701492537312,51,0.068
yolo11s,137,0.49,0.13059701492537312,51,0.068
yolo11s,137,0.5,0.12313432835820895,47,0.06266666666666666
yolo11s,137,0.51,0.11940298507462686,46,0.06133333333333333
yolo11s,137,0.52,0.11940298507462686,44,0.058666666666666666
yolo11s,137,0.53,0.11940298507462686,43,0.05733333333333333
yolo11s,137,0.54,0.11940298507462686,42,0.056
yolo11s,137,0.55,0.11940298507462686,42,0.056
yolo11s,137,0.56,0.11567164179104478,42,0.056
yolo11s,137,0.57,0.10820895522388059,40,0.05333333333333334
yolo11s,137,0.58,0.10820895522388059,39,0.052
yolo11s,137,0.59,0.10820895522388059,38,0.050666666666666665
yolo11s,137,0.6,0.10820895522388059,37,0.04933333333333333
yolo11s,137,0.61,0.1044776119402985,37,0.04933333333333333
yolo11s,137,0.62,0.10074626865671642,37,0.04933333333333333
yolo11s,137,0.63,0.08582089552238806,34,0.04533333333333334
yolo11s,137,0.64,0.08208955223880597,32,0.042666666666666665
yolo11s,137,0.65,0.07835820895522388,32,0.042666666666666665
yolo11s,137,0.66,0.07462686567164178,31,0.04133333333333333
yolo11s,137,0.67,0.07462686567164178,30,0.04
yolo11s,137,0.68,0.06716417910447761,29,0.03866666666666667
yolo11s,137,0.69,0.06343283582089553,28,0.037333333333333336
yolo11s,137,0.7,0.06343283582089553,26,0.034666666666666665
yolo11s,137,0.71,0.05970149253731343,25,0.03333333333333333
yolo11s,137,0.72,0.05970149253731343,21,0.028
yolo11s,137,0.73,0.05970149253731343,18,0.024
yolo11s,137,0.74,0.05223880597014925,18,0.024
yolo11s,137,0.75,0.048507462686567165,17,0.02266666666666667
yolo11s,137,0.76,0.04477611940298507,15,0.02
yolo11s,137,0.77,0.041044776119402986,12,0.016
yolo11s,137,0.78,0.029850746268656716,8,0.010666666666666666
yolo11s,137,0.79,0.026119402985074626,7,0.009333333333333334
yolo11s,137,0.8,0.022388059701492536,7,0.009333333333333334
yolo11s,137,0.81,0.018656716417910446,6,0.008
yolo11s,137,0.82,0.014925373134328358,6,0.008
yolo11s,137,0.83,0.007462686567164179,3,0.004
yolo11s,137,0.84,0.0037313432835820895,2,0.0026666666666666666
yolo11s,137,0.85,0.0037313432835820895,1,0.0013333333333333333
yolo11s,137,0.86,0.0037313432835820895,1,0.0013333333333333333
yolo11s,137,0.87,0.0037313432835820895,0,0.0
yolo11s,137,0.88,0.0,0,0.0
yolo11s,137,0.89,0.0,0,0.0
yolo11s,137,0.9,0.0,0,0.0
yolo11s,137,0.91,0.0,0,0.0
yolo11s,137,0.92,0.0,0,0.0
yolo11s,137,0.93,0.0,0,0.0
yolo11s,137,0.94,0.0,0,0.0
yolo11s,137,0.95,0.0,0,0.0
yolo11s,137,0.96,0.0,0,0.0
yolo11s,137,0.97,0.0,0,0.0
yolo11s,137,0.98,0.0,0,0.0
yolo11s,137,0.99,0.0,0,0.0
yolo11s,271,0.01,0.14925373134328357,90,0.12
yolo11s,271,0.02,0.08955223880597014,35,0.04666666666666667
yolo11s,271,0.03,0.04477611940298507,15,0.02
yolo11s,271,0.04,0.0,1,0.0013333333333333333
yolo11s,271,0.05,0.0,0,0.0
yolo11s,271,0.06,0.0,0,0.0
yolo11s,271,0.07,0.0,0,0.0
yolo11s,271,0.08,0.0,0,0.0
yolo11s,271,0.09,0.0,0,0.0
yolo11s,271,0.1,0.0,0,0.0
yolo11s,271,0.11,0.0,0,0.0
yolo11s,271,0.12,0.0,0,0.0
yolo11s,271,0.13,0.0,0,0.0
yolo11s,271,0.14,0.0,0,0.0
yolo11s,271,0.15,0.0,0,0.0
yolo11s,271,0.16,0.0,0,0.0
yolo11s,271,0.17,0.0,0,0.0
yolo11s,271,0.18,0.0,0,0.0
yolo11s,271,0.19,0.0,0,0.0
yolo11s,271,0.2,0.0,0,0.0
yolo11s,271,0.21,0.0,0,0.0
yolo11s,271,0.22,0.0,0,0.0
yolo11s,271,0.23,0.0,0,0.0
yolo11s,271,0.24,0.0,0,0.0
yolo11s,271,0.25,0.0,0,0.0
yolo11s,271,0.26,0.0,0,0.0
yolo11s,271,0.27,0.0,0,0.0
yolo11s,271,0.28,0.0,0,0.0
yolo11s,271,0.29,0.0,0,0.0
yolo11s,271,0.3,0.0,0,0.0
yolo11s,271,0.31,0.0,0,0.0
yolo11s,271,0.32,0.0,0,0.0
yolo11s,271,0.33,0.0,0,0.0
yolo11s,271,0.34,0.0,0,0.0
yolo11s,271,0.35,0.0,0,0.0
yolo11s,271,0.36,0.0,0,0.0
yolo11s,271,0.37,0.0,0,0.0
yolo11s,271,0.38,0.0,0,0.0
yolo11s,271,0.39,0.0,0,0.0
yolo11s,271,0.4,0.0,0,0.0
yolo11s,271,0.41,0.0,0,0.0
yolo11s,271,0.42,0.0,0,0.0
yolo11s,271,0.43,0.0,0,0.0
yolo11s,271,0.44,0.0,0,0.0
yolo11s,271,0.45,0.0,0,0.0
yolo11s,271,0.46,0.0,0,0.0
yolo11s,271,0.47,0.0,0,0.0
yolo11s,271,0.48,0.0,0,0.0
yolo11s,271,0.49,0.0,0,0.0
yolo11s,271,0.5,0.0,0,0.0
yolo11s,271,0.51,0.0,0,0.0
yolo11s,271,0.52,0.0,0,0.0
yolo11s,271,0.53,0.0,0,0.0
yolo11s,271,0.54,0.0,0,0.0
yolo11s,271,0.55,0.0,0,0.0
yolo11s,271,0.56,0.0,0,0.0
yolo11s,271,0.57,0.0,0,0.0
yolo11s,271,0.58,0.0,0,0.0
yolo11s,271,0.59,0.0,0,0.0
yolo11s,271,0.6,0.0,0,0.0
yolo11s,271,0.61,0.0,0,0.0
yolo11s,271,0.62,0.0,0,0.0
yolo11s,271,0.63,0.0,0,0.0
yolo11s,271,0.64,0.0,0,0.0
yolo11s,271,0.65,0.0,0,0.0
yolo11s,271,0.66,0.0,0,0.0
yolo11s,271,0.67,0.0,0,0.0
yolo11s,271,0.68,0.0,0,0.0
yolo11s,271,0.69,0.0,0,0.0
yolo11s,271,0.7,0.0,0,0.0
yolo11s,271,0.71,0.0,0,0.0
yolo11s,271,0.72,0.0,0,0.0
yolo11s,271,0.73,0.0,0,0.0
yolo11s,271,0.74,0.0,0,0.0
yolo11s,271,0.75,0.0,0,0.0
yolo11s,271,0.76,0.0,0,0.0
yolo11s,271,0.77,0.0,0,0.0
yolo11s,271,0.78,0.0,0,0.0
yolo11s,271,0.79,0.0,0,0.0
yolo11s,271,0.8,0.0,0,0.0
yolo11s,271,0.81,0.0,0,0.0
yolo11s,271,0.82,0.0,0,0.0
yolo11s,271,0.83,0.0,0,0.0
yolo11s,271,0.84,0.0,0,0.0
yolo11s,271,0.85,0.0,0,0.0
yolo11s,271,0.86,0.0,0,0.0
yolo11s,271,0.87,0.0,0,0.0
yolo11s,271,0.88,0.0,0,0.0
yolo11s,271,0.89,0.0,0,0.0
yolo11s,271,0.9,0.0,0,0.0
yolo11s,271,0.91,0.0,0,0.0
yolo11s,271,0.92,0.0,0,0.0
yolo11s,271,0.93,0.0,0,0.0
yolo11s,271,0.94,0.0,0,0.0
yolo11s,271,0.95,0.0,0,0.0
yolo11s,271,0.96,0.0,0,0.0
yolo11s,271,0.97,0.0,0,0.0
yolo11s,271,0.98,0.0,0,0.0
yolo11s,271,0.99,0.0,0,0.0
yolo11s,314,0.01,0.31716417910447764,264,0.352
yolo11s,314,0.02,0.27611940298507465,202,0.2693333333333333
yolo11s,314,0.03,0.2537313432835821,169,0.22533333333333333
yolo11s,314,0.04,0.24253731343283583,148,0.19733333333333333
yolo11s,314,0.05,0.24253731343283583,130,0.17333333333333334
yolo11s,314,0.06,0.22388059701492538,118,0.15733333333333333
yolo11s,314,0.07,0.21641791044776118,106,0.14133333333333334
yolo11s,314,0.08,0.19402985074626866,95,0.12666666666666668
yolo11s,314,0.09,0.19029850746268656,91,0.12133333333333333
yolo11s,314,0.1,0.1791044776119403,87,0.116
yolo11s,314,0.11,0.17164179104477612,85,0.11333333333333333
yolo11s,314,0.12,0.16417910447761194,78,0.104
yolo11s,314,0.13,0.16417910447761194,73,0.09733333333333333
yolo11s,314,0.14,0.15298507462686567,69,0.092
yolo11s,314,0.15,0.14925373134328357,60,0.08
yolo11s,314,0.16,0.13432835820895522,55,0.07333333333333333
yolo11s,314,0.17,0.13059701492537312,54,0.072
yolo11s,314,0.18,0.11567164179104478,52,0.06933333333333333
yolo11s,314,0.19,0.11194029850746269,48,0.064
yolo11s,314,0.2,0.1044776119402985,45,0.06
yolo11s,314,0.21,0.10074626865671642,43,0.05733333333333333
yolo11s,314,0.22,0.10074626865671642,41,0.05466666666666667
yolo11s,314,0.23,0.09701492537313433,39,0.052
yolo11s,314,0.24,0.08208955223880597,35,0.04666666666666667
yolo11s,314,0.25,0.0708955223880597,32,0.042666666666666665
yolo11s,314,0.26,0.0708955223880597,32,0.042666666666666665
yolo11s,314,0.27,0.06716417910447761,29,0.03866666666666667
yolo11s,314,0.28,0.055970149253731345,26,0.034666666666666665
yolo11s,314,0.29,0.048507462686567165,23,0.030666666666666665
yolo11s,314,0.3,0.041044776119402986,23,0.030666666666666665
yolo11s,314,0.31,0.041044776119402986,21,0.028
yolo11s,314,0.32,0.041044776119402986,20,0.02666666666666667
yolo11s,314,0.33,0.03731343283582089,20,0.02666666666666667
yolo11s,314,0.34,0.033582089552238806,18,0.024
yolo11s,314,0.35,0.029850746268656716,16,0.021333333333333333
yolo11s,314,0.36,0.026119402985074626,11,0.014666666666666666
yolo11s,314,0.37,0.018656716417910446,10,0.013333333333333334
yolo11s,314,0.38,0.018656716417910446,10,0.013333333333333334
yolo11s,314,0.39,0.018656716417910446,9,0.012
yolo11s,314,0.4,0.014925373134328358,7,0.009333333333333334
yolo11s,314,0.41,0.014925373134328358,4,0.005333333333333333
yolo11s,314,0.42,0.014925373134328358,2,0.0026666666666666666
yolo11s,314,0.43,0.014925373134328358,1,0.0013333333333333333
yolo11s,314,0.44,0.014925373134328358,1,0.0013333333333333333
yolo11s,314,0.45,0.007462686567164179,0,0.0
yolo11s,314,0.46,0.0037313432835820895,0,0.0
yolo11s,314,0.47,0.0037313432835820895,0,0.0
yolo11s,314,0.48,0.0,0,0.0
yolo11s,314,0.49,0.0,0,0.0
yolo11s,314,0.5,0.0,0,0.0
yolo11s,314,0.51,0.0,0,0.0
yolo11s,314,0.52,0.0,0,0.0
yolo11s,314,0.53,0.0,0,0.0
yolo11s,314,0.54,0.0,0,0.0
yolo11s,314,0.55,0.0,0,0.0
yolo11s,314,0.56,0.0,0,0.0
yolo11s,314,0.57,0.0,0,0.0
yolo11s,314,0.58,0.0,0,0.0
yolo11s,314,0.59,0.0,0,0.0
