detector,seed,threshold,precision,recall,f1,true_positives,false_positives,false_negatives,prediction_count,target_count
faster_rcnn,42,0.3,0.22633136094674555,0.5708955223880597,0.3241525423728813,153,523,115,676,268
faster_rcnn,42,0.31,0.22904191616766467,0.5708955223880597,0.3269230769230769,153,515,115,668,268
faster_rcnn,42,0.32,0.22796352583586627,0.5597014925373134,0.3239740820734341,150,508,118,658,268
faster_rcnn,42,0.33,0.23148148148148148,0.5597014925373134,0.3275109170305676,150,498,118,648,268
faster_rcnn,42,0.34,0.23307086614173228,0.5522388059701493,0.32779623477297903,148,487,120,635,268
faster_rcnn,42,0.35,0.23434991974317818,0.5447761194029851,0.32772166105499434,146,477,122,623,268
faster_rcnn,42,0.36,0.23880597014925373,0.5373134328358209,0.33065442020665897,144,459,124,603,268
faster_rcnn,42,0.37,0.23857868020304568,0.5261194029850746,0.3282887077997672,141,450,127,591,268
faster_rcnn,42,0.38,0.24143835616438356,0.5261194029850746,0.3309859154929577,141,443,127,584,268
faster_rcnn,42,0.39,0.24518388791593695,0.5223880597014925,0.33373063170441003,140,431,128,571,268
faster_rcnn,42,0.4,0.24866785079928952,0.5223880597014925,0.3369434416365824,140,423,128,563,268
faster_rcnn,42,0.41,0.2495511669658887,0.5186567164179104,0.33696969696969703,139,418,129,557,268
faster_rcnn,42,0.42,0.25318761384335153,0.5186567164179104,0.3402692778457772,139,410,129,549,268
faster_rcnn,42,0.43,0.2598870056497175,0.5149253731343284,0.3454317897371714,138,393,130,531,268
faster_rcnn,42,0.44,0.26145038167938933,0.5111940298507462,0.3459595959595959,137,387,131,524,268
faster_rcnn,42,0.45,0.26346153846153847,0.5111940298507462,0.3477157360406092,137,383,131,520,268
faster_rcnn,42,0.46,0.26666666666666666,0.5074626865671642,0.3496143958868894,136,374,132,510,268
faster_rcnn,42,0.47,0.272,0.5074626865671642,0.3541666666666667,136,364,132,500,268
faster_rcnn,42,0.48,0.2738336713995943,0.503731343283582,0.354796320630749,135,358,133,493,268
faster_rcnn,42,0.49,0.2774327122153209,0.5,0.35685752330226367,134,349,134,483,268
faster_rcnn,42,0.5,0.27708333333333335,0.4962686567164179,0.3556149732620321,133,347,135,480,268
faster_rcnn,42,0.51,0.2802547770700637,0.4925373134328358,0.3572395128552097,132,339,136,471,268
faster_rcnn,42,0.52,0.2838709677419355,0.4925373134328358,0.3601637107776262,132,333,136,465,268
faster_rcnn,42,0.53,0.2891832229580574,0.48880597014925375,0.3633841886269071,131,322,137,453,268
faster_rcnn,42,0.54,0.28893905191873587,0.47761194029850745,0.360056258790436,128,315,140,443,268
faster_rcnn,42,0.55,0.2926267281105991,0.47388059701492535,0.3618233618233618,127,307,141,434,268
faster_rcnn,42,0.56,0.29205607476635514,0.4664179104477612,0.3591954022988506,125,303,143,428,268
faster_rcnn,42,0.57,0.2938388625592417,0.4626865671641791,0.35942028985507246,124,298,144,422,268
faster_rcnn,42,0.58,0.2949640287769784,0.458955223880597,0.3591240875912408,123,294,145,417,268
faster_rcnn,42,0.59,0.2951219512195122,0.45149253731343286,0.35693215339233036,121,289,147,410,268
faster_rcnn,42,0.6,0.29802955665024633,0.45149253731343286,0.35905044510385764,121,285,147,406,268
faster_rcnn,42,0.61,0.30788804071246817,0.45149253731343286,0.36611195158850224,121,272,147,393,268
faster_rcnn,42,0.62,0.31088082901554404,0.44776119402985076,0.36697247706422026,120,266,148,386,268
faster_rcnn,42,0.63,0.31496062992125984,0.44776119402985076,0.3697996918335901,120,261,148,381,268
faster_rcnn,42,0.64,0.3163538873994638,0.44029850746268656,0.36817472698907955,118,255,150,373,268
faster_rcnn,42,0.65,0.31666666666666665,0.4253731343283582,0.3630573248407643,114,246,154,360,268
faster_rcnn,42,0.66,0.3256484149855908,0.4216417910447761,0.3674796747967479,113,234,155,347,268
faster_rcnn,42,0.67,0.3264705882352941,0.4141791044776119,0.3651315789473684,111,229,157,340,268
faster_rcnn,42,0.68,0.32934131736526945,0.41044776119402987,0.3654485049833887,110,224,158,334,268
faster_rcnn,42,0.69,0.32926829268292684,0.40298507462686567,0.3624161073825503,108,220,160,328,268
faster_rcnn,42,0.7,0.3333333333333333,0.39925373134328357,0.3633276740237691,107,214,161,321,268
faster_rcnn,42,0.71,0.3366013071895425,0.3843283582089552,0.3588850174216028,103,203,165,306,268
faster_rcnn,42,0.72,0.33783783783783783,0.373134328358209,0.35460992907801414,100,196,168,296,268
faster_rcnn,42,0.73,0.352112676056338,0.373134328358209,0.3623188405797102,100,184,168,284,268
faster_rcnn,42,0.74,0.3602941176470588,0.3656716417910448,0.36296296296296293,98,174,170,272,268
faster_rcnn,42,0.75,0.36704119850187267,0.3656716417910448,0.3663551401869159,98,169,170,267,268
faster_rcnn,42,0.76,0.36470588235294116,0.34701492537313433,0.35564053537284895,93,162,175,255,268
faster_rcnn,42,0.77,0.38493723849372385,0.34328358208955223,0.3629191321499014,92,147,176,239,268
faster_rcnn,42,0.78,0.38839285714285715,0.3246268656716418,0.35365853658536583,87,137,181,224,268
faster_rcnn,42,0.79,0.39436619718309857,0.31343283582089554,0.3492723492723493,84,129,184,213,268
faster_rcnn,42,0.8,0.405,0.30223880597014924,0.34615384615384615,81,119,187,200,268
faster_rcnn,42,0.81,0.43169398907103823,0.2947761194029851,0.3503325942350333,79,104,189,183,268
faster_rcnn,42,0.82,0.45348837209302323,0.291044776119403,0.35454545454545455,78,94,190,172,268
faster_rcnn,42,0.83,0.4691358024691358,0.2835820895522388,0.3534883720930232,76,86,192,162,268
faster_rcnn,42,0.84,0.4838709677419355,0.2798507462686567,0.35460992907801414,75,80,193,155,268
faster_rcnn,42,0.85,0.5072463768115942,0.26119402985074625,0.3448275862068966,70,68,198,138,268
faster_rcnn,42,0.86,0.5307692307692308,0.2574626865671642,0.3467336683417086,69,61,199,130,268
faster_rcnn,42,0.87,0.5272727272727272,0.21641791044776118,0.30687830687830686,58,52,210,110,268
faster_rcnn,42,0.88,0.5510204081632653,0.20149253731343283,0.29508196721311475,54,44,214,98,268
faster_rcnn,42,0.89,0.5666666666666667,0.19029850746268656,0.2849162011173184,51,39,217,90,268
faster_rcnn,42,0.9,0.5584415584415584,0.16044776119402984,0.24927536231884057,43,34,225,77,268
faster_rcnn,42,0.91,0.6029411764705882,0.15298507462686567,0.24404761904761907,41,27,227,68,268
faster_rcnn,42,0.92,0.64,0.11940298507462686,0.2012578616352201,32,18,236,50,268
faster_rcnn,42,0.93,0.6829268292682927,0.1044776119402985,0.18122977346278318,28,13,240,41,268
faster_rcnn,42,0.94,0.5769230769230769,0.055970149253731345,0.10204081632653061,15,11,253,26,268
faster_rcnn,42,0.95,0.5625,0.033582089552238806,0.06338028169014084,9,7,259,16,268
faster_rcnn,42,0.96,0.7142857142857143,0.018656716417910446,0.03636363636363636,5,2,263,7,268
faster_rcnn,42,0.97,0.6666666666666666,0.007462686567164179,0.014760147601476014,2,1,266,3,268
faster_rcnn,42,0.98,0.0,0.0,0.0,0,0,268,0,268
faster_rcnn,42,0.99,0.0,0.0,0.0,0,0,268,0,268
faster_rcnn,137,0.01,0.03201837341259119,0.8843283582089553,0.06179921773142113,237,7165,31,7402,268
faster_rcnn,137,0.02,0.04386473429951691,0.8470149253731343,0.08340988425500644,227,4948,41,5175,268
faster_rcnn,137,0.03,0.05286759499645976,0.835820895522388,0.09944506104328524,224,4013,44,4237,268
faster_rcnn,137,0.04,0.060498220640569395,0.8246268656716418,0.1127263453200714,221,3432,47,3653,268
faster_rcnn,137,0.05,0.0672988681553992,0.8208955223880597,0.12439920836867402,220,3049,48,3269,268
faster_rcnn,137,0.06,0.07252673796791444,0.8097014925373134,0.13312883435582823,217,2775,51,2992,268
faster_rcnn,137,0.07,0.0755877034358047,0.7798507462686567,0.13781734256511705,209,2556,59,2765,268
faster_rcnn,137,0.08,0.08103916246607212,0.7798507462686567,0.146821215314366,209,2370,59,2579,268
faster_rcnn,137,0.09,0.0861781848459617,0.7723880597014925,0.15505617977528088,207,2195,61,2402,268
faster_rcnn,137,0.1,0.09127159946832078,0.7686567164179104,0.16316831683168315,206,2051,62,2257,268
faster_rcnn,137,0.11,0.09437470943747095,0.7574626865671642,0.16783794956593634,203,1948,65,2151,268
faster_rcnn,137,0.12,0.0987229862475442,0.75,0.17447916666666666,201,1835,67,2036,268
faster_rcnn,137,0.13,0.10247167868177137,0.7425373134328358,0.18009049773755656,199,1743,69,1942,268
faster_rcnn,137,0.14,0.1045016077170418,0.7276119402985075,0.18275538894095597,195,1671,73,1866,268
faster_rcnn,137,0.15,0.10724156992813709,0.7238805970149254,0.18680789600385173,194,1615,74,1809,268
faster_rcnn,137,0.16,0.1103448275862069,0.7164179104477612,0.19123505976095617,192,1548,76,1740,268
faster_rcnn,137,0.17,0.11455847255369929,0.7164179104477612,0.19753086419753085,192,1484,76,1676,268
faster_rcnn,137,0.18,0.1184863523573201,0.7126865671641791,0.20319148936170212,191,1421,77,1612,268
faster_rcnn,137,0.19,0.12148337595907928,0.7089552238805971,0.20742358078602618,190,1374,78,1564,268
faster_rcnn,137,0.2,0.12558139534883722,0.7052238805970149,0.2131979695431472,189,1316,79,1505,268
faster_rcnn,137,0.21,0.12843406593406592,0.6977611940298507,0.21693735498839906,187,1269,81,1456,268
faster_rcnn,137,0.22,0.1316348195329087,0.6940298507462687,0.22129684711481262,186,1227,82,1413,268
faster_rcnn,137,0.23,0.13582966226138032,0.6902985074626866,0.2269938650306748,185,1177,83,1362,268
faster_rcnn,137,0.24,0.13971146545178437,0.6865671641791045,0.23217665615141955,184,1133,84,1317,268
faster_rcnn,137,0.25,0.1431906614785992,0.6865671641791045,0.23696072118480363,184,1101,84,1285,268
faster_rcnn,137,0.26,0.14779116465863454,0.6865671641791045,0.24322538003965632,184,1061,84,1245,268
faster_rcnn,137,0.27,0.15199335548172757,0.6828358208955224,0.24864130434782608,183,1021,85,1204,268
faster_rcnn,137,0.28,0.15483319076133448,0.6753731343283582,0.25191370911621436,181,988,87,1169,268
faster_rcnn,137,0.29,0.15947136563876652,0.6753731343283582,0.2580185317177477,181,954,87,1135,268
faster_rcnn,137,0.3,0.1615523465703971,0.667910447761194,0.2601744186046511,179,929,89,1108,268
faster_rcnn,137,0.31,0.16356877323420074,0.6567164179104478,0.2619047619047619,176,900,92,1076,268
faster_rcnn,137,0.32,0.1657088122605364,0.6455223880597015,0.26371951219512196,173,871,95,1044,268
faster_rcnn,137,0.33,0.1708043694141013,0.6417910447761194,0.2698039215686275,172,835,96,1007,268
faster_rcnn,137,0.34,0.1746192893401015,0.6417910447761194,0.2745411013567438,172,813,96,985,268
faster_rcnn,137,0.35,0.17752100840336135,0.6305970149253731,0.27704918032786885,169,783,99,952,268
faster_rcnn,137,0.36,0.18023887079261672,0.6194029850746269,0.27922624053826745,166,755,102,921,268
faster_rcnn,137,0.37,0.18394648829431437,0.6156716417910447,0.2832618025751073,165,732,103,897,268
faster_rcnn,137,0.38,0.18922018348623854,0.6156716417910447,0.2894736842105263,165,707,103,872,268
faster_rcnn,137,0.39,0.19572953736654805,0.6156716417910447,0.297029702970297,165,678,103,843,268
faster_rcnn,137,0.4,0.19975490196078433,0.6082089552238806,0.3007380073800738,163,653,105,816,268
faster_rcnn,137,0.41,0.2058080808080808,0.6082089552238806,0.3075471698113208,163,629,105,792,268
faster_rcnn,137,0.42,0.2079589216944801,0.6044776119402985,0.3094555873925502,162,617,106,779,268
faster_rcnn,137,0.43,0.21324503311258278,0.6007462686567164,0.31476050830889535,161,594,107,755,268
faster_rcnn,137,0.44,0.21828103683492497,0.5970149253731343,0.3196803196803197,160,573,108,733,268
faster_rcnn,137,0.45,0.22346368715083798,0.5970149253731343,0.32520325203252026,160,556,108,716,268
faster_rcnn,137,0.46,0.2246065808297568,0.585820895522388,0.3247156153050672,157,542,111,699,268
faster_rcnn,137,0.47,0.22941176470588234,0.582089552238806,0.32911392405063294,156,524,112,680,268
faster_rcnn,137,0.48,0.23323170731707318,0.5708955223880597,0.33116883116883117,153,503,115,656,268
faster_rcnn,137,0.49,0.2368839427662957,0.5559701492537313,0.3322185061315496,149,480,119,629,268
faster_rcnn,137,0.5,0.23739837398373984,0.5447761194029851,0.3306908267270668,146,469,122,615,268
faster_rcnn,137,0.51,0.2461799660441426,0.5410447761194029,0.338389731621937,145,444,123,589,268
faster_rcnn,137,0.52,0.2429078014184397,0.5111940298507462,0.3293269230769231,137,427,131,564,268
faster_rcnn,137,0.53,0.24953789279112754,0.503731343283582,0.33374536464771326,135,406,133,541,268
faster_rcnn,137,0.54,0.2596899224806202,0.5,0.34183673469387754,134,382,134,516,268
faster_rcnn,137,0.55,0.27010309278350514,0.48880597014925375,0.34794156706507307,131,354,137,485,268
faster_rcnn,137,0.56,0.274468085106383,0.48134328358208955,0.34959349593495936,129,341,139,470,268
faster_rcnn,137,0.57,0.28159645232815966,0.47388059701492535,0.3532684283727399,127,324,141,451,268
faster_rcnn,137,0.58,0.2917647058823529,0.4626865671641791,0.3578643578643579,124,301,144,425,268
faster_rcnn,137,0.59,0.30049261083743845,0.4552238805970149,0.3620178041543026,122,284,146,406,268
faster_rcnn,137,0.6,0.3103448275862069,0.43656716417910446,0.3627906976744186,117,260,151,377,268
faster_rcnn,137,0.61,0.31741573033707865,0.4216417910447761,0.36217948717948717,113,243,155,356,268
faster_rcnn,137,0.62,0.3274336283185841,0.4141791044776119,0.3657331136738056,111,228,157,339,268
faster_rcnn,137,0.63,0.3408360128617363,0.39552238805970147,0.3661485319516407,106,205,162,311,268
faster_rcnn,137,0.64,0.3519163763066202,0.376865671641791,0.36396396396396397,101,186,167,287,268
faster_rcnn,137,0.65,0.3716475095785441,0.3619402985074627,0.36672967863894146,97,164,171,261,268
faster_rcnn,137,0.66,0.37916666666666665,0.33955223880597013,0.35826771653543305,91,149,177,240,268
faster_rcnn,137,0.67,0.3918918918918919,0.3246268656716418,0.3551020408163265,87,135,181,222,268
faster_rcnn,137,0.68,0.4175257731958763,0.30223880597014924,0.3506493506493506,81,113,187,194,268
faster_rcnn,137,0.69,0.43820224719101125,0.291044776119403,0.34977578475336324,78,100,190,178,268
faster_rcnn,137,0.7,0.4563758389261745,0.2537313432835821,0.32613908872901676,68,81,200,149,268
faster_rcnn,137,0.71,0.488,0.22761194029850745,0.3104325699745547,61,64,207,125,268
faster_rcnn,137,0.72,0.5384615384615384,0.208955223880597,0.30107526881720426,56,48,212,104,268
faster_rcnn,137,0.73,0.5909090909090909,0.19402985074626866,0.29213483146067415,52,36,216,88,268
faster_rcnn,137,0.74,0.5921052631578947,0.16791044776119404,0.2616279069767442,45,31,223,76,268
faster_rcnn,137,0.75,0.6226415094339622,0.12313432835820895,0.205607476635514,33,20,235,53,268
faster_rcnn,137,0.76,0.7105263157894737,0.10074626865671642,0.17647058823529413,27,11,241,38,268
