detector,threshold,seed_count,precision,precision_std,precision_mean_plus_minus_std,recall,recall_std,recall_mean_plus_minus_std,f1,f1_std,f1_mean_plus_minus_std
yolo11s,0.28,3,0.3769129663117005,0.02739191079919128,0.376913 ± 0.0273919,0.12189054726368159,0.020550636370470533,0.121891 ± 0.0205506,0.18292068533768732,0.019383961859744076,0.182921 ± 0.019384
yolo11s,0.29,3,0.38814856640943596,0.03289656890113446,0.388149 ± 0.0328966,0.12189054726368159,0.020550636370470533,0.121891 ± 0.0205506,0.18412302491776109,0.019269612402236878,0.184123 ± 0.0192696
yolo11s,0.3,3,0.39661648239629893,0.03362375990232724,0.396616 ± 0.0336238,0.11940298507462688,0.023302231337307456,0.119403 ± 0.0233022,0.18184310070719809,0.0228459913347227,0.181843 ± 0.022846
yolo11s,0.31,3,0.3920978930951009,0.029904189133088673,0.392098 ± 0.0299042,0.11567164179104478,0.026119402985074626,0.115672 ± 0.0261194,0.1767227854780867,0.026522052675008515,0.176723 ± 0.0265221
yolo11s,0.32,3,0.3957899979491987,0.027211831091064776,0.39579 ± 0.0272118,0.11194029850746268,0.029616619153708106,0.11194 ± 0.0296166,0.17230530350342263,0.03174418095900981,0.172305 ± 0.0317442
yolo11s,0.33,3,0.3923520923520924,0.03686099099907593,0.392352 ± 0.036861,0.10572139303482586,0.03260035428378397,0.105721 ± 0.0326004,0.16410696544153666,0.03717552422050047,0.164107 ± 0.0371755
yolo11s,0.34,3,0.385473032714412,0.03954911905856122,0.385473 ± 0.0395491,0.10074626865671643,0.03786899837720977,0.100746 ± 0.037869,0.15696095185582093,0.045652558841766784,0.156961 ± 0.0456526
yolo11s,0.35,3,0.411837327523602,0.04635474118611249,0.411837 ± 0.0463547,0.10074626865671643,0.03786899837720977,0.100746 ± 0.037869,0.15856696098396336,0.04528430017123569,0.158567 ± 0.0452843
yolo11s,0.36,3,0.41229576624925457,0.0433304624995935,0.412296 ± 0.0433305,0.0982587064676617,0.03989804709538666,0.0982587 ± 0.039898,0.15528216599095948,0.04881330968540309,0.155282 ± 0.0488133
yolo11s,0.37,3,0.4192624418188328,0.05104395785672486,0.419262 ± 0.051044,0.09328358208955223,0.03786899837720978,0.0932836 ± 0.037869,0.14880229498957995,0.04618387880962571,0.148802 ± 0.0461839
yolo11s,0.38,3,0.42259685185765467,0.04875089673951296,0.422597 ± 0.0487509,0.09079601990049752,0.03989804709538666,0.090796 ± 0.039898,0.14531757154841382,0.04936698426982692,0.145318 ± 0.049367
yolo11s,0.39,3,0.42959770114942525,0.06398116114428827,0.429598 ± 0.0639812,0.08582089552238807,0.045240133033515456,0.0858209 ± 0.0452401,0.13803138319267352,0.058538647206016106,0.138031 ± 0.0585386
yolo11s,0.4,3,0.4326595251064173,0.05103332481595534,0.43266 ± 0.0510333,0.08333333333333333,0.04724731321697159,0.0833333 ± 0.0472473,0.13457525117999758,0.06246593040054939,0.134575 ± 0.0624659
yolo11s,0.41,3,0.42496721741410964,0.05480010953074471,0.424967 ± 0.0548001,0.08208955223880597,0.04893610839031343,0.0820896 ± 0.0489361,0.13238506907757755,0.06564253605875205,0.132385 ± 0.0656425
yolo11s,0.42,3,0.4471014492753623,0.054405766216510026,0.447101 ± 0.0544058,0.07835820895522388,0.05129748912264,0.0783582 ± 0.0512975,0.12697368421052632,0.06914783532543811,0.126974 ± 0.0691478
yolo11s,0.43,3,0.4875,0.081967981553775,0.4875 ± 0.081968,0.07835820895522388,0.05129748912264,0.0783582 ± 0.0512975,0.127639550919158,0.069329707599803,0.12764 ± 0.0693297
yolo11s,0.44,3,0.5066263324690291,0.10560115455513458,0.506626 ± 0.105601,0.07587064676616916,0.053337765279581006,0.0758706 ± 0.0533378,0.12373431850174021,0.07301211675137931,0.123734 ± 0.0730121
yolo11s,0.45,3,0.4779399650729843,0.07066699734100458,0.47794 ± 0.070667,0.0708955223880597,0.05744329969530094,0.0708955 ± 0.0574433,0.11500862437253823,0.08034634049267556,0.115009 ± 0.0803463
yolo11s,0.46,3,0.5092031425364759,0.09579484547823537,0.509203 ± 0.0957948,0.06965174129353234,0.05796607063547783,0.0696517 ± 0.0579661,0.11344263762480777,0.08114306273615322,0.113443 ± 0.0811431
yolo11s,0.47,3,0.47126436781609193,0.04977157493014016,0.471264 ± 0.0497716,0.06592039800995025,0.06157658604222171,0.0659204 ± 0.0615766,0.1067459276014958,0.08835041411825403,0.106746 ± 0.0883504
yolo11s,0.48,3,0.524547803617571,0.13157378141686416,0.524548 ± 0.131574,0.06467661691542288,0.059506834397540724,0.0646766 ± 0.0595068,0.105124189145327,0.08550190569571267,0.105124 ± 0.0855019
yolo11s,0.49,3,0.5756589147286822,0.2023369862240493,0.575659 ± 0.202337,0.06467661691542288,0.059506834397540724,0.0646766 ± 0.0595068,0.10526044788785577,0.08542506557779075,0.10526 ± 0.0854251
yolo11s,0.5,3,0.6375000000000001,0.3169680583276491,0.6375 ± 0.316968,0.05597014925373134,0.061084722178152605,0.0559701 ± 0.0610847,0.09098406187240952,0.09204650395981398,0.0909841 ± 0.0920465
yolo11s,0.51,3,0.6367521367521367,0.31776600760720175,0.636752 ± 0.317766,0.05472636815920398,0.0590370362502777,0.0547264 ± 0.059037,0.08942270382311046,0.08954155242158351,0.0894227 ± 0.0895416
yolo11s,0.52,3,0.6324143692564745,0.3195300336806196,0.632414 ± 0.31953,0.053482587064676616,0.05950683439754073,0.0534826 ± 0.0595068,0.08756186937165338,0.09070985246840571,0.0875619 ± 0.0907099
yolo11s,0.53,3,0.6334502923976608,0.31831066344872705,0.63345 ± 0.318311,0.05223880597014926,0.06005028708742941,0.0522388 ± 0.0600503,0.08558054518518676,0.09173912327044978,0.0855805 ± 0.0917391
yolo11s,0.54,3,0.3219219219219219,0.2833205619277947,0.321922 ± 0.283321,0.04975124378109452,0.06213928356615322,0.0497512 ± 0.0621393,0.08122386846582495,0.09597868439148807,0.0812239 ± 0.0959787
yolo11s,0.55,3,0.33858858858858865,0.30277788016132434,0.338589 ± 0.302778,0.048507462686567165,0.06277090985545046,0.0485075 ± 0.0627709,0.0790448343079922,0.09688927879871433,0.0790448 ± 0.0968893
yolo11s,0.56,3,0.3415525114155251,0.3085122908650675,0.341553 ± 0.308512,0.04601990049751244,0.0613500619658633,0.0460199 ± 0.0613501,0.0749945498146937,0.09499621394904707,0.0749945 ± 0.0949962
yolo11s,0.57,3,0.3400966183574879,0.3079337857577796,0.340097 ± 0.307934,0.04353233830845771,0.05711921643385588,0.0435323 ± 0.0571192,0.07175743085057176,0.08954504490641645,0.0717574 ± 0.089545
yolo11s,0.58,3,0.39215686274509803,0.3761755890774445,0.392157 ± 0.376176,0.04353233830845771,0.05711921643385588,0.0435323 ± 0.0571192,0.07203243616287094,0.08978217860598717,0.0720324 ± 0.0897822
yolo11s,0.59,3,0.3942786069651741,0.3764837234988426,0.394279 ± 0.376484,0.04353233830845771,0.05711921643385588,0.0435323 ± 0.0571192,0.07220419640925806,0.09007085235238406,0.0722042 ± 0.0900709
yolo11s,0.6,3,0.42424242424242425,0.41687322703629104,0.424242 ± 0.416873,0.04228855721393034,0.057845850518574556,0.0422886 ± 0.0578459,0.07004968165858065,0.09155972977827365,0.0700497 ± 0.0915597
yolo11s,0.61,3,0.4102564102564103,0.40039428299370533,0.410256 ± 0.400394,0.03980099502487562,0.05650655070448034,0.039801 ± 0.0565066,0.06582406582406583,0.08983550521273827,0.0658241 ± 0.0898355
yolo11s,0.62,3,0.40729166666666666,0.40019933184393663,0.407292 ± 0.400199,0.03855721393034826,0.054371873120384065,0.0385572 ± 0.0543719,0.06398487723788929,0.08669414931881632,0.0639849 ± 0.0866941
yolo11s,0.63,3,0.4678362573099415,0.5030939465263887,0.467836 ± 0.503094,0.033582089552238806,0.04585151390837503,0.0335821 ± 0.0458515,0.05698340874811462,0.07468889268199327,0.0569834 ± 0.0746889
yolo11s,0.64,3,0.46913580246913583,0.5028496754176864,0.469136 ± 0.50285,0.03109452736318408,0.04451624419943603,0.0310945 ± 0.0445162,0.05292872804504443,0.0733415222692664,0.0529287 ± 0.0733415
yolo11s,0.65,3,0.4654088050314466,0.5035768583921003,0.465409 ± 0.503577,0.02860696517412935,0.04324711107142715,0.028607 ± 0.0432471,0.048551978770047306,0.07164842595860302,0.048552 ± 0.0716484
yolo11s,0.66,3,0.4640522875816993,0.5038618005806023,0.464052 ± 0.503862,0.027363184079601987,0.04110127274094106,0.0273632 ± 0.0411013,0.04673555478153179,0.06851991836058952,0.0467356 ± 0.0685199
yolo11s,0.67,3,0.4666666666666666,0.5033222956847168,0.466667 ± 0.503322,0.026119402985074622,0.04205010324471882,0.0261194 ± 0.0420501,0.04440703591997693,0.07057436791007439,0.044407 ± 0.0705744
yolo11s,0.68,3,0.1276595744680851,0.22111286905134606,0.12766 ± 0.221113,0.022388059701492536,0.038777256885870394,0.0223881 ± 0.0387773,0.0380952380952381,0.06598288790738581,0.0380952 ± 0.0659829
yolo11s,0.69,3,0.1259259259259259,0.2181101016938586,0.125926 ± 0.21811,0.021144278606965175,0.036622964836655364,0.0211443 ± 0.036623,0.0362087326943557,0.06271536470430439,0.0362087 ± 0.0627154
yolo11s,0.7,3,0.1317829457364341,0.22825475758659622,0.131783 ± 0.228255,0.021144278606965175,0.036622964836655364,0.0211443 ± 0.036623,0.03644158628081458,0.06311867894677581,0.0364416 ± 0.0631187
yolo11s,0.71,3,0.13008130081300814,0.22530742212278076,0.130081 ± 0.225307,0.01990049751243781,0.03446867278744035,0.0199005 ± 0.0344687,0.034519956850053934,0.05979031913937871,0.03452 ± 0.0597903
yolo11s,0.72,3,0.14414414414414414,0.24966498127118955,0.144144 ± 0.249665,0.01990049751243781,0.03446867278744035,0.0199005 ± 0.0344687,0.03497267759562841,0.060574454472354176,0.0349727 ± 0.0605745
yolo11s,0.73,3,0.1568627450980392,0.27169424432452977,0.156863 ± 0.271694,0.01990049751243781,0.03446867278744035,0.0199005 ± 0.0344687,0.03532008830022076,0.061176187463801414,0.0353201 ± 0.0611762
yolo11s,0.74,3,0.14583333333333334,0.2525907427704613,0.145833 ± 0.252591,0.017412935323383085,0.0301600886890103,0.0174129 ± 0.0301601,0.031111111111111114,0.05388602512436507,0.0311111 ± 0.053886
yolo11s,0.75,3,0.14444444444444446,0.2501851166488378,0.144444 ± 0.250185,0.01616915422885572,0.028005796639795282,0.0161692 ± 0.0280058,0.029082774049217,0.0503728422782895,0.0290828 ± 0.0503728
yolo11s,0.76,3,0.14814814814814814,0.25660011963983365,0.148148 ± 0.2566,0.014925373134328358,0.025851504590580256,0.0149254 ± 0.0258515,0.027118644067796602,0.04697086935780006,0.0271186 ± 0.0469709
yolo11s,0.77,3,0.15942028985507248,0.27612404178634276,0.15942 ± 0.276124,0.013681592039800995,0.023697212541365236,0.0136816 ± 0.0236972,0.025200458190148916,0.04364847395935315,0.0252005 ± 0.0436485
yolo11s,0.78,3,0.16666666666666666,0.2886751345948129,0.166667 ± 0.288675,0.009950248756218905,0.017234336393720174,0.00995025 ± 0.0172343,0.018779342723004695,0.032526775728993006,0.0187793 ± 0.0325268
yolo11s,0.79,3,0.16666666666666666,0.2886751345948129,0.166667 ± 0.288675,0.008706467661691543,0.01508004434450515,0.00870647 ± 0.01508,0.016548463356973995,0.028662779321470776,0.0165485 ± 0.0286628
yolo11s,0.8,3,0.15384615384615385,0.2664693550105965,0.153846 ± 0.266469,0.007462686567164179,0.012925752295290128,0.00746269 ± 0.0129258,0.014234875444839859,0.024655527509877255,0.0142349 ± 0.0246555
yolo11s,0.81,3,0.15151515151515152,0.262431940540739,0.151515 ± 0.262432,0.006218905472636815,0.010771460246075107,0.00621891 ± 0.0107715,0.01194743130227001,0.020693558035470457,0.0119474 ± 0.0206936
yolo11s,0.82,3,0.13333333333333333,0.23094010767585033,0.133333 ± 0.23094,0.004975124378109453,0.008617168196860087,0.00497512 ± 0.00861717,0.009592326139088728,0.016614396235672683,0.00959233 ± 0.0166144
yolo11s,0.83,3,0.13333333333333333,0.23094010767585033,0.133333 ± 0.23094,0.0024875621890547263,0.0043085840984300435,0.00248756 ± 0.00430858,0.004884004884004883,0.008459344603511,0.004884 ± 0.00845934
yolo11s,0.84,3,0.1111111111111111,0.19245008972987526,0.111111 ± 0.19245,0.0012437810945273632,0.0021542920492150217,0.00124378 ± 0.00215429,0.0024600246002460025,0.004260887595495393,0.00246002 ± 0.00426089
yolo11s,0.85,3,0.16666666666666666,0.2886751345948129,0.166667 ± 0.288675,0.0012437810945273632,0.0021542920492150217,0.00124378 ± 0.00215429,0.0024691358024691358,0.004276668660663895,0.00246914 ± 0.00427667
yolo11s,0.86,3,0.16666666666666666,0.2886751345948129,0.166667 ± 0.288675,0.0012437810945273632,0.0021542920492150217,0.00124378 ± 0.00215429,0.0024691358024691358,0.004276668660663895,0.00246914 ± 0.00427667
yolo11s,0.87,3,0.3333333333333333,0.5773502691896258,0.333333 ± 0.57735,0.0012437810945273632,0.0021542920492150217,0.00124378 ± 0.00215429,0.0024783147459727386,0.004292567057171938,0.00247831 ± 0.00429257
yolo11s,0.88,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.89,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.9,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.91,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.92,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.93,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.94,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.95,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.96,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.97,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.98,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.99,3,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
